ID,Order_LA,Length_mm,Category_Dummy,Category,NestID,Biomass_mg,Date Collected,OrdinalDate,﻿Pasture,Pasture_patch,Pasture_patch_year,HerbYesNo_alltime,HerbTreat_1418,GrazingYesNo
1558,orthoptera,3,1,Small,RC2 DICK 7 16,0.494060865,6/3/2016,155,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1519,orthoptera,10,1,Small,RC2 DICK 30 16,10.64440168,8/8/2016,221,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1557,orthoptera,3,1,Small,RC2 DICK 7 16,0.494060865,6/3/2016,155,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1521,orthoptera,13,1,Small,RC2 DICK 30 16,20.78149577,8/8/2016,221,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1522,orthoptera,14,1,Small,RC2 DICK 30 16,25.10427859,8/8/2016,221,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1523,orthoptera,15,1,Small,RC2 DICK 30 16,29.93325637,8/8/2016,221,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1524,orthoptera,16,2,Medium,RC2 DICK 30 16,35.28801347,8/8/2016,221,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1525,orthoptera,16,2,Medium,RC2 DICK 30 16,35.28801347,8/8/2016,221,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1526,orthoptera,20,2,Medium,RC2 DICK 30 16,62.33726495,8/8/2016,221,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1576,orthoptera,6,1,Small,RC2 DICK 8 16,2.893389781,6/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1518,orthoptera,8,1,Small,RC2 DICK 30 16,6.025605872,8/8/2016,221,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
648,orthoptera,5,1,Small,BSH DICK 9 16,1.81758515,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
1574,orthoptera,6,1,Small,RC2 DICK 8 16,2.893389781,6/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1595,orthoptera,11,1,Small,RC2 DICK 8 16,13.57289852,6/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1596,orthoptera,13,1,Small,RC2 DICK 8 16,20.78149577,6/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
653,orthoptera,6,1,Small,BSH DICK 9 16,2.893389781,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
652,orthoptera,6,1,Small,BSH DICK 9 16,2.893389781,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
651,orthoptera,6,1,Small,BSH DICK 9 16,2.893389781,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
1593,orthoptera,9,1,Small,RC2 DICK 8 16,8.136537939,6/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
649,orthoptera,5,1,Small,BSH DICK 9 16,1.81758515,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
1592,orthoptera,9,1,Small,RC2 DICK 8 16,8.136537939,6/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
647,orthoptera,5,1,Small,BSH DICK 9 16,1.81758515,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
646,orthoptera,5,1,Small,BSH DICK 9 16,1.81758515,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
645,orthoptera,5,1,Small,BSH DICK 9 16,1.81758515,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
498,orthoptera,3,1,Small,BSH DICK 1 16,0.494060865,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
499,orthoptera,3,1,Small,BSH DICK 1 16,0.494060865,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
500,orthoptera,5,1,Small,BSH DICK 1 16,1.81758515,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
1363,orthoptera,10,1,Small,RC2 DICK 17 16,10.64440168,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
650,orthoptera,5,1,Small,BSH DICK 9 16,1.81758515,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
1584,orthoptera,7,1,Small,RC2 DICK 8 16,4.286681896,6/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1488,orthoptera,13,1,Small,RC2 DICK 27 16,20.78149577,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1577,orthoptera,7,1,Small,RC2 DICK 8 16,4.286681896,6/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1578,orthoptera,7,1,Small,RC2 DICK 8 16,4.286681896,6/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1579,orthoptera,7,1,Small,RC2 DICK 8 16,4.286681896,6/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1580,orthoptera,7,1,Small,RC2 DICK 8 16,4.286681896,6/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1581,orthoptera,7,1,Small,RC2 DICK 8 16,4.286681896,6/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1594,orthoptera,10,1,Small,RC2 DICK 8 16,10.64440168,6/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1583,orthoptera,7,1,Small,RC2 DICK 8 16,4.286681896,6/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1575,orthoptera,6,1,Small,RC2 DICK 8 16,2.893389781,6/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1585,orthoptera,8,1,Small,RC2 DICK 8 16,6.025605872,6/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1586,orthoptera,8,1,Small,RC2 DICK 8 16,6.025605872,6/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1587,orthoptera,8,1,Small,RC2 DICK 8 16,6.025605872,6/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1588,orthoptera,8,1,Small,RC2 DICK 8 16,6.025605872,6/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1589,orthoptera,8,1,Small,RC2 DICK 8 16,6.025605872,6/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1590,orthoptera,8,1,Small,RC2 DICK 8 16,6.025605872,6/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1591,orthoptera,9,1,Small,RC2 DICK 8 16,8.136537939,6/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1582,orthoptera,7,1,Small,RC2 DICK 8 16,4.286681896,6/30/2016,182,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1423,orthoptera,11,1,Small,RC2 DICK 21 16,13.57289852,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1415,orthoptera,10,1,Small,RC2 DICK 21 16,10.64440168,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1416,orthoptera,11,1,Small,RC2 DICK 21 16,13.57289852,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1417,orthoptera,11,1,Small,RC2 DICK 21 16,13.57289852,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1418,orthoptera,11,1,Small,RC2 DICK 21 16,13.57289852,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1419,orthoptera,11,1,Small,RC2 DICK 21 16,13.57289852,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1420,orthoptera,11,1,Small,RC2 DICK 21 16,13.57289852,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1490,orthoptera,13,1,Small,RC2 DICK 27 16,20.78149577,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1422,orthoptera,11,1,Small,RC2 DICK 21 16,13.57289852,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1412,orthoptera,10,1,Small,RC2 DICK 21 16,10.64440168,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1424,orthoptera,11,1,Small,RC2 DICK 21 16,13.57289852,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1425,orthoptera,11,1,Small,RC2 DICK 21 16,13.57289852,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1426,orthoptera,12,1,Small,RC2 DICK 21 16,16.94468236,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1427,orthoptera,12,1,Small,RC2 DICK 21 16,16.94468236,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1428,orthoptera,12,1,Small,RC2 DICK 21 16,16.94468236,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1429,orthoptera,12,1,Small,RC2 DICK 21 16,16.94468236,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1421,orthoptera,11,1,Small,RC2 DICK 21 16,13.57289852,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
701,orthoptera,8,1,Small,BSH DICK 9 16,6.025605872,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
1364,orthoptera,10,1,Small,RC2 DICK 17 16,10.64440168,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1365,orthoptera,11,1,Small,RC2 DICK 17 16,13.57289852,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1366,orthoptera,11,1,Small,RC2 DICK 17 16,13.57289852,7/8/2016,190,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1400,orthoptera,5,1,Small,RC2 DICK 21 16,1.81758515,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1401,orthoptera,5,1,Small,RC2 DICK 21 16,1.81758515,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1402,orthoptera,6,1,Small,RC2 DICK 21 16,2.893389781,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1414,orthoptera,10,1,Small,RC2 DICK 21 16,10.64440168,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1404,orthoptera,7,1,Small,RC2 DICK 21 16,4.286681896,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1413,orthoptera,10,1,Small,RC2 DICK 21 16,10.64440168,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1406,orthoptera,9,1,Small,RC2 DICK 21 16,8.136537939,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1407,orthoptera,9,1,Small,RC2 DICK 21 16,8.136537939,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1408,orthoptera,10,1,Small,RC2 DICK 21 16,10.64440168,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1409,orthoptera,10,1,Small,RC2 DICK 21 16,10.64440168,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1410,orthoptera,10,1,Small,RC2 DICK 21 16,10.64440168,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1411,orthoptera,10,1,Small,RC2 DICK 21 16,10.64440168,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1432,orthoptera,13,1,Small,RC2 DICK 21 16,20.78149577,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
684,orthoptera,7,1,Small,BSH DICK 9 16,4.286681896,8/8/2016,221,BSH,BSH_S,BSH_S_2016,Yes,SnS,No
1480,orthoptera,10,1,Small,RC2 DICK 27 16,10.64440168,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1430,orthoptera,13,1,Small,RC2 DICK 21 16,20.78149577,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1473,orthoptera,9,1,Small,RC2 DICK 27 16,8.136537939,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1474,orthoptera,9,1,Small,RC2 DICK 27 16,8.136537939,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1475,orthoptera,10,1,Small,RC2 DICK 27 16,10.64440168,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1476,orthoptera,10,1,Small,RC2 DICK 27 16,10.64440168,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1477,orthoptera,10,1,Small,RC2 DICK 27 16,10.64440168,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1471,orthoptera,8,1,Small,RC2 DICK 27 16,6.025605872,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1479,orthoptera,10,1,Small,RC2 DICK 27 16,10.64440168,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1470,orthoptera,8,1,Small,RC2 DICK 27 16,6.025605872,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1481,orthoptera,10,1,Small,RC2 DICK 27 16,10.64440168,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1482,orthoptera,11,1,Small,RC2 DICK 27 16,13.57289852,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1483,orthoptera,11,1,Small,RC2 DICK 27 16,13.57289852,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1484,orthoptera,12,1,Small,RC2 DICK 27 16,16.94468236,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1485,orthoptera,12,1,Small,RC2 DICK 27 16,16.94468236,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1486,orthoptera,12,1,Small,RC2 DICK 27 16,16.94468236,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1487,orthoptera,12,1,Small,RC2 DICK 27 16,16.94468236,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1478,orthoptera,10,1,Small,RC2 DICK 27 16,10.64440168,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1462,orthoptera,5,1,Small,RC2 DICK 27 16,1.81758515,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
503,orthoptera,5,1,Small,BSH DICK 1 16,1.81758515,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
1433,orthoptera,13,1,Small,RC2 DICK 21 16,20.78149577,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1434,orthoptera,13,1,Small,RC2 DICK 21 16,20.78149577,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1435,orthoptera,14,1,Small,RC2 DICK 21 16,25.10427859,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1436,orthoptera,15,1,Small,RC2 DICK 21 16,29.93325637,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1437,orthoptera,15,1,Small,RC2 DICK 21 16,29.93325637,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1472,orthoptera,8,1,Small,RC2 DICK 27 16,6.025605872,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1439,orthoptera,16,2,Medium,RC2 DICK 21 16,35.28801347,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1431,orthoptera,13,1,Small,RC2 DICK 21 16,20.78149577,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1463,orthoptera,7,1,Small,RC2 DICK 27 16,4.286681896,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1464,orthoptera,7,1,Small,RC2 DICK 27 16,4.286681896,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1465,orthoptera,7,1,Small,RC2 DICK 27 16,4.286681896,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1466,orthoptera,7,1,Small,RC2 DICK 27 16,4.286681896,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1467,orthoptera,7,1,Small,RC2 DICK 27 16,4.286681896,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1468,orthoptera,8,1,Small,RC2 DICK 27 16,6.025605872,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1469,orthoptera,8,1,Small,RC2 DICK 27 16,6.025605872,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
1438,orthoptera,16,2,Medium,RC2 DICK 21 16,35.28801347,7/30/2016,212,RC2,RC2_N,RC2_N_2016,Yes,SnS,No
601,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
593,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
594,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
595,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
596,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
597,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
598,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
574,orthoptera,5,1,Small,BSH DICK 3 16,1.81758515,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
600,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
590,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
602,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
603,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
604,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
605,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
606,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
607,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
599,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
583,orthoptera,5,1,Small,BSH DICK 3 16,1.81758515,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
501,orthoptera,5,1,Small,BSH DICK 1 16,1.81758515,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
576,orthoptera,5,1,Small,BSH DICK 3 16,1.81758515,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
577,orthoptera,5,1,Small,BSH DICK 3 16,1.81758515,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
578,orthoptera,5,1,Small,BSH DICK 3 16,1.81758515,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
579,orthoptera,5,1,Small,BSH DICK 3 16,1.81758515,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
580,orthoptera,5,1,Small,BSH DICK 3 16,1.81758515,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
592,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
582,orthoptera,5,1,Small,BSH DICK 3 16,1.81758515,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
591,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
584,orthoptera,5,1,Small,BSH DICK 3 16,1.81758515,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
585,orthoptera,5,1,Small,BSH DICK 3 16,1.81758515,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
586,orthoptera,5,1,Small,BSH DICK 3 16,1.81758515,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
587,orthoptera,5,1,Small,BSH DICK 3 16,1.81758515,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
588,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
589,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
610,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
581,orthoptera,5,1,Small,BSH DICK 3 16,1.81758515,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
636,orthoptera,8,1,Small,BSH DICK 3 16,6.025605872,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
608,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
629,orthoptera,7,1,Small,BSH DICK 3 16,4.286681896,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
630,orthoptera,7,1,Small,BSH DICK 3 16,4.286681896,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
631,orthoptera,7,1,Small,BSH DICK 3 16,4.286681896,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
632,orthoptera,7,1,Small,BSH DICK 3 16,4.286681896,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
633,orthoptera,7,1,Small,BSH DICK 3 16,4.286681896,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
627,orthoptera,7,1,Small,BSH DICK 3 16,4.286681896,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
635,orthoptera,7,1,Small,BSH DICK 3 16,4.286681896,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
626,orthoptera,7,1,Small,BSH DICK 3 16,4.286681896,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
637,orthoptera,8,1,Small,BSH DICK 3 16,6.025605872,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
638,orthoptera,11,1,Small,BSH DICK 3 16,13.57289852,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
639,orthoptera,12,1,Small,BSH DICK 3 16,16.94468236,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
640,orthoptera,12,1,Small,BSH DICK 3 16,16.94468236,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
641,orthoptera,13,1,Small,BSH DICK 3 16,20.78149577,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
642,orthoptera,14,1,Small,BSH DICK 3 16,25.10427859,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
643,orthoptera,15,1,Small,BSH DICK 3 16,29.93325637,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
634,orthoptera,7,1,Small,BSH DICK 3 16,4.286681896,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
618,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
573,orthoptera,5,1,Small,BSH DICK 3 16,1.81758515,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
611,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
612,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
613,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
614,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
615,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
628,orthoptera,7,1,Small,BSH DICK 3 16,4.286681896,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
617,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
609,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
619,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
620,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
621,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
622,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
623,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
624,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
625,orthoptera,7,1,Small,BSH DICK 3 16,4.286681896,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
616,orthoptera,6,1,Small,BSH DICK 3 16,2.893389781,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
530,orthoptera,9,1,Small,BSH DICK 1 16,8.136537939,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
522,orthoptera,7,1,Small,BSH DICK 1 16,4.286681896,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
523,orthoptera,7,1,Small,BSH DICK 1 16,4.286681896,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
524,orthoptera,8,1,Small,BSH DICK 1 16,6.025605872,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
525,orthoptera,8,1,Small,BSH DICK 1 16,6.025605872,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
526,orthoptera,8,1,Small,BSH DICK 1 16,6.025605872,7/9/2016,191,BSH,BSH_C,BSH_C_2016,Yes,Spr,No
